,Type,Subpopulation,Indicator,Category,NResp,Estimate.P,StdError.P,LCB95Pct.P,UCB95Pct.P,Estimate.U,StdError.U,LCB95Pct.U,UCB95Pct.U
101,Basin,ZONE 6,TN_TP_DO_Category,3,7,0.534987314,0.349232543,0,1.21947052,464.6675506,80.61052522,306.6738244,622.6612768
102,Basin,ZONE 6,TN_TP_DO_Category,Total,15,100,0,100,100,86855.80736,42456.31468,3642.959675,170068.655
103,Combined,All Basins,E_Coli_Category,"[0,409]",87,100,0,100,100,298437.0468,42659.13316,214826.6822,382047.4113
104,Combined,All Basins,E_Coli_Category,Total,87,100,0,100,100,298437.0468,42659.13316,214826.6822,382047.4113
105,Basin,ZONE 1,E_Coli_Category,"[0,409]",14,100,0,100,100,13520.0176,279.9939433,12971.23956,14068.79565
106,Basin,ZONE 1,E_Coli_Category,Total,14,100,0,100,100,13520.0176,279.9939433,12971.23956,14068.79565
107,Basin,ZONE 2,E_Coli_Category,"[0,409]",15,100,0,100,100,4503.638629,34.20675214,4436.594627,4570.682632
108,Basin,ZONE 2,E_Coli_Category,Total,15,100,0,100,100,4503.638629,34.20675214,4436.594627,4570.682632
109,Basin,ZONE 3,E_Coli_Category,"[0,409]",15,100,0,100,100,107515.6024,3401.387686,100849.005,114182.1998
110,Basin,ZONE 3,E_Coli_Category,Total,15,100,0,100,100,107515.6024,3401.387686,100849.005,114182.1998
111,Basin,ZONE 4,E_Coli_Category,"[0,409]",14,100,0,100,100,34220.87523,129.4936177,33967.07241,34474.67806
112,Basin,ZONE 4,E_Coli_Category,Total,14,100,0,100,100,34220.87523,129.4936177,33967.07241,34474.67806
113,Basin,ZONE 5,E_Coli_Category,"[0,409]",14,100,0,100,100,51821.10552,2365.842798,47184.13884,56458.07219
114,Basin,ZONE 5,E_Coli_Category,Total,14,100,0,100,100,51821.10552,2365.842798,47184.13884,56458.07219
115,Basin,ZONE 6,E_Coli_Category,"[0,409]",15,100,0,100,100,86855.80736,42456.31468,3642.959675,170068.655
116,Basin,ZONE 6,E_Coli_Category,Total,15,100,0,100,100,86855.80736,42456.31468,3642.959675,170068.655
117,Combined,All Basins,pH_Category,"[0,6]",15,7.020145236,2.786380177,1.558940442,12.48135003,20998.80792,8293.54896,4743.75066,37253.86519
118,Combined,All Basins,pH_Category,"(6,8.5]",57,67.01913779,5.037551074,57.14571912,76.89255647,200469.0721,44678.87532,112900.0856,288038.0586
119,Combined,All Basins,pH_Category,"(8.5,14]",16,25.96071697,4.846574032,16.46160642,35.45982752,77654.24943,15845.14138,46598.34299,108710.1559
120,Combined,All Basins,pH_Category,Total,88,100,0,100,100,299122.1295,42659.60929,215510.8317,382733.4273
121,Basin,ZONE 1,pH_Category,"[0,6]",6,37.13189841,10.1017616,17.33280949,56.93098733,5274.623431,1411.153449,2508.813495,8040.433368
122,Basin,ZONE 1,pH_Category,"(6,8.5]",8,56.92936078,10.89895931,35.56779306,78.29092849,8086.872828,1637.011991,4878.388283,11295.35737
123,Basin,ZONE 1,pH_Category,"(8.5,14]",1,5.938740815,5.495737955,0,16.71018927,843.6040923,773.2100018,0,2359.067848
124,Basin,ZONE 1,pH_Category,Total,15,100,0,100,100,14205.10035,344.9923019,13528.92786,14881.27284
125,Basin,ZONE 2,pH_Category,"[0,6]",7,46.58770552,9.544733687,27.88037125,65.29503979,2098.141902,434.9636977,1245.62872,2950.655084
126,Basin,ZONE 2,pH_Category,"(6,8.5]",7,47.013891,9.377444984,28.63443657,65.39334544,2117.335756,414.8884551,1304.169327,2930.502186
127,Basin,ZONE 2,pH_Category,"(8.5,14]",1,6.398403479,5.149615147,0,16.4914637,288.1609707,232.6007189,0,744.0500026
128,Basin,ZONE 2,pH_Category,Total,15,100,0,100,100,4503.638629,34.20675214,4436.594627,4570.682632
129,Basin,ZONE 3,pH_Category,"[0,6]",2,12.67354903,7.625834743,0,27.61991048,13626.04259,8161.029768,0,29621.36701
130,Basin,ZONE 3,pH_Category,"(6,8.5]",7,42.82097632,12.23326701,18.84421356,66.79773907,46039.23064,12273.41027,21983.78855,70094.67273
