"","Type","Subpopulation","Indicator","Category","NResp","Estimate.P","StdError.P","LCB95Pct.P","UCB95Pct.P","Estimate.U","StdError.U","LCB95Pct.U","UCB95Pct.U"
"75","Basin","ZONE 4","Chromium_PEC_Category","Total",14,100,0,100,100,34220.8752340545,129.493617726253,33967.0724070832,34474.6780610257
"76","Basin","ZONE 5","Chromium_PEC_Category","0",14,100,0,100,100,51821.1055159118,2365.84279767608,47184.1388393832,56458.0721924404
"77","Basin","ZONE 5","Chromium_PEC_Category","Total",14,100,0,100,100,51821.1055159118,2365.84279767608,47184.1388393832,56458.0721924404
"78","Basin","ZONE 6","Chromium_PEC_Category","0",8,89.9897642211512,9.20308528897678,71.9520485081064,100,486.548900477372,60.9239820834037,367.140089799138,605.957711155607
"79","Basin","ZONE 6","Chromium_PEC_Category","1",1,10.0102357788488,9.20308528897678,0,28.0479514918936,54.1224799717095,48.7596574039493,0,149.689652381962
"80","Basin","ZONE 6","Chromium_PEC_Category","Total",9,100,0,100,100,540.671380449082,19.7563961019574,501.949555624938,579.393205273226
"81","Combined","All Basins","Copper_PEC_Category","0",79,98.7718684872736,1.05673156481374,96.700712678912,100,203206.442498639,4767.08861515156,193863.120501831,212549.764495447
"82","Combined","All Basins","Copper_PEC_Category","1",2,1.22813151272641,1.05673156481374,0,3.299287321088,2526.67322633227,2177.46198962278,0,6794.42030369785
"83","Combined","All Basins","Copper_PEC_Category","Total",81,100,0,100,100,205733.115724971,4265.02673749143,197373.816926388,214092.414523555
"84","Basin","ZONE 1","Copper_PEC_Category","0",15,100,0,100,100,14205.1003514775,344.992301896066,13528.9278648177,14881.2728381374
"85","Basin","ZONE 1","Copper_PEC_Category","Total",15,100,0,100,100,14205.1003514775,344.992301896066,13528.9278648177,14881.2728381374
"86","Basin","ZONE 2","Copper_PEC_Category","0",15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"87","Basin","ZONE 2","Copper_PEC_Category","Total",15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"88","Basin","ZONE 3","Copper_PEC_Category","0",14,100,0,100,100,100441.72461379,3529.29061225095,93524.4421228033,107359.007104778
"89","Basin","ZONE 3","Copper_PEC_Category","Total",14,100,0,100,100,100441.72461379,3529.29061225095,93524.4421228033,107359.007104778
"90","Basin","ZONE 4","Copper_PEC_Category","0",13,92.7636731491718,6.35178746034274,80.3143984894469,100,31744.5408509042,2132.97506599813,27563.9865416259,35925.0951601824
