"","Type","Subpopulation","Indicator","Value","NResp","Estimate.P","StdError.P","LCB95Pct.P","UCB95Pct.P","Estimate.U","StdError.U","LCB95Pct.U","UCB95Pct.U"
"3236","Basin","ZONE 6","Organic_Carbon_Sediments",9.9,7,81.3271325263305,9.27258789430258,63.1531942100154,99.5010708426457,439.806211705887,55.6020761044311,330.828145075547,548.784278336227
"3237","Basin","ZONE 6","Organic_Carbon_Sediments",10,7,81.3271325263305,9.27258789430258,63.1531942100154,99.5010708426457,439.806211705887,55.6020761044311,330.828145075547,548.784278336227
"3238","Basin","ZONE 6","Organic_Carbon_Sediments",11,7,81.3271325263305,9.27258789430258,63.1531942100154,99.5010708426457,439.806211705887,55.6020761044311,330.828145075547,548.784278336227
"3239","Basin","ZONE 6","Organic_Carbon_Sediments",13,7,81.3271325263305,9.27258789430258,63.1531942100154,99.5010708426457,439.806211705887,55.6020761044311,330.828145075547,548.784278336227
"3240","Basin","ZONE 6","Organic_Carbon_Sediments",15,7,81.3271325263305,9.27258789430258,63.1531942100154,99.5010708426457,439.806211705887,55.6020761044311,330.828145075547,548.784278336227
"3241","Basin","ZONE 6","Organic_Carbon_Sediments",16,9,100,0,100,100,540.786571521497,19.7606052399594,502.056496938463,579.516646104531
"3242","Basin","ZONE 6","Organic_Carbon_Sediments",18,9,100,0,100,100,540.786571521497,19.7606052399594,502.056496938463,579.516646104531
"3243","Basin","ZONE 6","Organic_Carbon_Sediments",20,9,100,0,100,100,540.786571521497,19.7606052399594,502.056496938463,579.516646104531
"3244","Basin","ZONE 6","Organic_Carbon_Sediments",22,9,100,0,100,100,540.786571521497,19.7606052399594,502.056496938463,579.516646104531
"3245","Basin","ZONE 6","Organic_Carbon_Sediments",24,9,100,0,100,100,540.786571521497,19.7606052399594,502.056496938463,579.516646104531
"3246","Basin","ZONE 6","Organic_Carbon_Sediments",25,9,100,0,100,100,540.786571521497,19.7606052399594,502.056496938463,579.516646104531
"3247","Basin","ZONE 6","Organic_Carbon_Sediments",26,9,100,0,100,100,540.786571521497,19.7606052399594,502.056496938463,579.516646104531
"3248","Basin","ZONE 6","Organic_Carbon_Sediments",27,9,100,0,100,100,540.786571521497,19.7606052399594,502.056496938463,579.516646104531
"3249","Basin","ZONE 6","Organic_Carbon_Sediments",30,9,100,0,100,100,540.786571521497,19.7606052399594,502.056496938463,579.516646104531
"3250","Basin","ZONE 6","Organic_Carbon_Sediments",31,9,100,0,100,100,540.786571521497,19.7606052399594,502.056496938463,579.516646104531
"3251","Basin","ZONE 6","Organic_Carbon_Sediments",32,9,100,0,100,100,540.786571521497,19.7606052399594,502.056496938463,579.516646104531
"3252","Basin","ZONE 6","Organic_Carbon_Sediments",33,9,100,0,100,100,540.786571521497,19.7606052399594,502.056496938463,579.516646104531
"3253","Basin","ZONE 6","Organic_Carbon_Sediments",36,9,100,0,100,100,540.786571521497,19.7606052399594,502.056496938463,579.516646104531
"3254","Basin","ZONE 6","Organic_Carbon_Sediments",38,9,100,0,100,100,540.786571521497,19.7606052399594,502.056496938463,579.516646104531
"3255","Basin","ZONE 6","Organic_Carbon_Sediments",39,9,100,0,100,100,540.786571521497,19.7606052399594,502.056496938463,579.516646104531
"3256","Basin","ZONE 6","Organic_Carbon_Sediments",40,9,100,0,100,100,540.786571521497,19.7606052399594,502.056496938463,579.516646104531
"3257","Basin","ZONE 6","Organic_Carbon_Sediments",41,9,100,0,100,100,540.786571521497,19.7606052399594,502.056496938463,579.516646104531
"3258","Basin","ZONE 6","Organic_Carbon_Sediments",42,9,100,0,100,100,540.786571521497,19.7606052399594,502.056496938463,579.516646104531
"3259","Basin","ZONE 6","Organic_Carbon_Sediments",43,9,100,0,100,100,540.786571521497,19.7606052399594,502.056496938463,579.516646104531
"3260","Basin","ZONE 6","Organic_Carbon_Sediments",44,9,100,0,100,100,540.786571521497,19.7606052399594,502.056496938463,579.516646104531
"3261","Basin","ZONE 6","Organic_Carbon_Sediments",46,9,100,0,100,100,540.786571521497,19.7606052399594,502.056496938463,579.516646104531
"3262","Basin","ZONE 6","Organic_Carbon_Sediments",48,9,100,0,100,100,540.786571521497,19.7606052399594,502.056496938463,579.516646104531
"3263","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",89,1,1.48917145653011,1.35413159756671,0,4.14322061808854,3089.17698470683,2765.20693709481,0,8508.88299121297
"3264","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",150,2,4.64646677316762,2.9298261619975,0,10.3888205316459,9638.75459265105,6035.14890661122,0,21467.4290909453
"3265","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",190,3,6.48156610280559,3.22215314981042,0.166261976504879,12.7968702291063,13445.533583015,6631.77494732031,447.493532692217,26443.5736333379
"3266","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",200,4,6.6223057719326,3.22426384095076,0.302864767014335,12.9417467768509,13737.4877060919,6636.18647809884,730.801214326528,26744.1741978574
"3267","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",210,5,7.10134598076632,3.253195011741,0.725200923068607,13.477491038464,14731.2214910024,6695.97354668134,1607.35449807403,27855.0884839308
"3268","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",250,6,7.54458205029565,3.27502185312171,1.12565716959548,13.9635069309958,15650.6822144656,6738.83658840482,2442.80520349139,28858.5592254398
"3269","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",310,7,8.12895790726718,3.29946652783064,1.66212234452371,14.5957934700107,16862.9270771097,6789.42514147011,3555.89832409747,30169.9558301218
"3270","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",340,8,8.27877608687577,3.30209608813364,1.80678668064324,14.7507654931083,17173.7139044478,6794.92173147065,3855.91203299677,30491.5157758988
"3271","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",360,9,11.4153222806404,4.08690680178565,3.40513214096877,19.4255124203121,23680.2489785383,8355.23889523325,7304.28166165289,40056.2162954237
"3272","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",420,10,13.2504216102784,4.26337313758345,4.8943638079593,21.6064794125975,27487.0279689023,8701.23899752865,10432.9129128707,44541.1430249338
"3273","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",470,11,13.2765175006122,4.26343555240625,4.9203373674883,21.6326976337361,27541.1619797719,8701.36799413484,10486.7940950381,44595.5298645058
"3274","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",580,12,16.4338128172497,4.0674790323989,8.46170040587603,24.4059252286234,34090.7395877162,8202.17674684535,18014.7685690674,50166.7106063649
"3275","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",590,13,16.877048886779,4.08759377889999,8.86551229670509,24.888585476853,35010.2003111794,8243.02549227601,18854.1672226729,51166.2333996859
"3276","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",600,14,17.0268670663876,4.08834305057626,9.01386193081354,25.0398722019617,35320.9871385175,8244.62164211758,19161.8256538076,51480.1486232275
"3277","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",660,15,17.6112429233592,4.10141098837695,9.5726251003435,25.6498607463748,36533.2320011616,8275.44686604148,20313.6541877454,52752.8098145777
"3278","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",790,16,18.8533104090589,4.22546641481978,10.5715484181286,27.1350723999893,39109.8099186681,8541.47654444593,22368.8235167604,55850.7963205757
"3279","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",800,17,20.4220550209316,4.15571873032306,12.2769959796199,28.5671140622433,42364.0555789843,8333.28860620443,26031.1100380456,58697.0011199229
"3280","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",830,18,21.6035202714563,4.21359615990762,13.3450235526411,29.8620169902715,44814.9186036194,8457.32072527132,28238.8745763834,61390.9626308553
"3281","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",860,19,22.0467563409856,4.22060077402127,13.774530830782,30.3189818511892,45734.3793270826,8470.46082489102,29132.5811778388,62336.1774763264
"3282","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",1100,22,24.1459847535585,4.33776858752537,15.6441145487396,32.6478549583775,50089.074731246,8719.55049435561,32999.0698009306,67179.0796615615
"3283","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",1200,25,29.6389840560393,4.65540424365035,20.5145594050097,38.7634087070689,61483.8989792027,9509.5060062026,42845.6096962783,80122.1882621271
"3284","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",1300,27,30.0250276835801,4.64574962434271,20.9195257386779,39.1305296284823,62284.7181757179,9479.42077396267,43705.3948644503,80864.0414869855
"3285","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",1400,28,31.5937722954528,4.6139217118347,22.5506519127694,40.6368926781362,65538.9638360341,9338.84034505522,47235.1731023562,83842.7545697119
"3286","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",1500,30,33.4653111532742,4.3630351258465,24.9139194433319,42.0167028632165,69421.3339554815,8758.14043141692,52255.6941383602,86586.9737726027
"3287","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",1700,31,35.9799675426947,4.38219394284332,27.3910252414522,44.5689098439372,74637.8042340245,9235.12948641493,56537.2830480873,92738.3254199616
"3288","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",2000,32,36.4590077515284,4.38350680756293,27.8674922827189,45.0505232203379,75631.5380189349,9237.45742124064,57526.454164581,93736.6218732888
"3289","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",2700,33,38.0277523634011,4.39264924022156,29.4183180558496,46.6371866709526,78885.7836792511,9182.79704587755,60887.8321919903,96883.7351665119
"3290","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",3100,34,38.6121282203726,4.37943526254326,30.0285928331631,47.1956636075821,80098.0285418952,9157.81870466173,62149.0337038109,98047.0233799794
"3291","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",3700,35,39.8213950593719,4.44091667577436,31.1173583165108,48.525431802233,82606.5639231131,9287.24705755785,64403.8941747742,100809.233671452
"3292","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",4000,36,39.845802184769,4.44094485774797,31.1417102062546,48.5498941632834,82657.1947149599,9287.30193370701,64454.4174113449,100859.972018575
"3293","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",4500,37,41.0272674352937,4.3909371301674,32.4211888017859,49.6333460688014,85108.057739595,9180.74458468172,67114.1290023577,103101.986476832
"3294","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",4700,38,41.6116432922652,4.37675362925638,33.0333638097177,50.1899227748127,86320.302602239,9155.7947342489,68375.2746732697,104265.330531208
"3295","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",4800,39,44.7689386089027,5.20062096063127,34.5759088288213,54.9619683889841,92869.8802101833,10685.704381266,71926.2844734601,113813.475946906
"3296","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",5100,40,47.8209657746128,5.87743864659887,36.3013977059352,59.3405338432904,99201.0867584073,11836.9338409706,76001.1227427215,122401.050774093
"3297","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",5500,42,49.0537246320881,5.92197741567757,37.4468621801004,60.6605870840757,101758.354609269,11932.7717588852,78370.5517261177,125146.157492421
"3298","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",5600,43,49.6381004890596,5.90066128229325,38.0730168907949,61.2031840873243,102970.599471913,11893.5374901644,79659.6943424143,126281.504601413
"3299","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",5700,44,49.6641963793934,5.90063922120589,38.0991560200654,61.2292367387214,103024.733482783,11893.4639985582,79713.9723941854,126335.494571381
"3300","Combined","All Basins","Total_Kjeldahl_Nitrogen_Total_as_N",6300,45,51.232940991266,5.82341733581895,39.8192527461147,62.6466292364174,106278.979143099,11676.6288074946,83393.207219567,129164.751066632
