"","Type","Subpopulation","Indicator","Value","NResp","Estimate.P","StdError.P","LCB95Pct.P","UCB95Pct.P","Estimate.U","StdError.U","LCB95Pct.U","UCB95Pct.U"
"1635","Combined","All Basins","Escherichia_Coli_Quanti_Tray",3,65,86.4435431660643,3.57878970145542,79.4292442429688,93.4578420891598,257979.557330904,44103.8128546459,171537.672554904,344421.442106905
"1636","Combined","All Basins","Escherichia_Coli_Quanti_Tray",3.1,66,86.4688667740084,3.57838621685511,79.4553586661979,93.482374881819,258055.132358583,44096.2017165862,171628.165139061,344482.099578105
"1637","Combined","All Basins","Escherichia_Coli_Quanti_Tray",4.1,67,87.7438928345865,3.47757103635106,80.9279788496588,94.5598068195142,261860.282479066,44022.7252473306,175577.326492996,348143.238465136
"1638","Combined","All Basins","Escherichia_Coli_Quanti_Tray",4.7,68,87.7692164425306,3.47706511858855,80.9542940381966,94.5841388468647,261935.857506745,43994.0863537202,175709.032720708,348162.682292781
"1639","Combined","All Basins","Escherichia_Coli_Quanti_Tray",5.2,71,91.0405886031938,2.78921248368001,85.5738325899515,96.5073446164362,271698.843971231,43569.7056190681,186303.790140845,357093.897801617
"1640","Combined","All Basins","Escherichia_Coli_Quanti_Tray",6.3,72,91.8512796244132,2.74157518334385,86.4778910041504,97.2246682446759,274118.246313226,43542.1774893127,188777.146625723,359459.34600073
"1641","Combined","All Basins","Escherichia_Coli_Quanti_Tray",7.5,75,94.4436552909742,2.38658315775136,89.7660382556717,99.1212723262768,281854.855693178,43329.1873784156,196931.208952096,366778.50243426
"1642","Combined","All Basins","Escherichia_Coli_Quanti_Tray",8.6,76,95.2734230460561,2.32672184382821,90.7131320301101,99.833714062002,284331.190076328,43302.2475555784,199460.344417757,369202.035734899
"1643","Combined","All Basins","Escherichia_Coli_Quanti_Tray",10,77,96.0779303030979,2.22701686045821,91.7130574636364,100,286732.137775134,43254.2282545274,201955.408217185,371508.867333082
"1644","Combined","All Basins","Escherichia_Coli_Quanti_Tray",11,78,98.2589950639302,1.00851174908768,96.2823483577328,100,293241.243035068,42767.3770344367,209418.724334326,377063.761735809
"1645","Combined","All Basins","Escherichia_Coli_Quanti_Tray",12.1,79,99.0696860851495,0.719939076478412,97.6586314241888,100,295660.645377062,42713.5101074029,211943.703913265,379377.586840859
"1646","Combined","All Basins","Escherichia_Coli_Quanti_Tray",13.4,81,99.1035152800966,0.719032168873231,97.6942381253793,100,295761.604227402,42713.5470129534,212044.590430055,379478.618024749
"1647","Combined","All Basins","Escherichia_Coli_Quanti_Tray",14.6,82,99.1203827714922,0.718615945767418,97.7119213990719,100,295811.943070584,42713.5494342548,212094.924527573,379528.961613594
"1648","Combined","All Basins","Escherichia_Coli_Quanti_Tray",15.8,83,99.9310737927116,0.0423993683166422,99.8479725578437,100,298231.345412578,42659.2078342241,214620.83444849,381841.856376667
"1649","Combined","All Basins","Escherichia_Coli_Quanti_Tray",17.3,84,99.9492091015015,0.0326352192827943,99.8852452470797,100,298285.46789255,42659.180984878,214675.009552213,381895.926232887
"1650","Combined","All Basins","Escherichia_Coli_Quanti_Tray",31.1,85,99.9660765928972,0.0258262939775234,99.9154579868471,100,298335.806735732,42659.1748529876,214725.36041368,381946.253057785
"1651","Combined","All Basins","Escherichia_Coli_Quanti_Tray",55.7,86,99.9830382964486,0.0160784026748588,99.9515252062769,100,298386.426742889,42659.15286101,214776.023524321,381996.829961458
"1652","Combined","All Basins","Escherichia_Coli_Quanti_Tray",276.1,87,100,0,100,100,298437.046750047,42659.1331552742,214826.682154011,382047.411346083
"1653","Basin","ZONE 1","Escherichia_Coli_Quanti_Tray",1,13,93.7603328855245,5.71750941397654,82.5542203528618,100,12676.413512033,967.447698571261,10780.2508659072,14572.5761581589
"1654","Basin","ZONE 1","Escherichia_Coli_Quanti_Tray",2,13,93.7603328855245,5.71750941397654,82.5542203528618,100,12676.413512033,967.447698571261,10780.2508659072,14572.5761581589
"1655","Basin","ZONE 1","Escherichia_Coli_Quanti_Tray",2.6,13,93.7603328855245,5.71750941397654,82.5542203528618,100,12676.413512033,967.447698571261,10780.2508659072,14572.5761581589
"1656","Basin","ZONE 1","Escherichia_Coli_Quanti_Tray",3,13,93.7603328855245,5.71750941397654,82.5542203528618,100,12676.413512033,967.447698571261,10780.2508659072,14572.5761581589
"1657","Basin","ZONE 1","Escherichia_Coli_Quanti_Tray",3.1,13,93.7603328855245,5.71750941397654,82.5542203528618,100,12676.413512033,967.447698571261,10780.2508659072,14572.5761581589
"1658","Basin","ZONE 1","Escherichia_Coli_Quanti_Tray",4.1,13,93.7603328855245,5.71750941397654,82.5542203528618,100,12676.413512033,967.447698571261,10780.2508659072,14572.5761581589
"1659","Basin","ZONE 1","Escherichia_Coli_Quanti_Tray",4.7,13,93.7603328855245,5.71750941397654,82.5542203528618,100,12676.413512033,967.447698571261,10780.2508659072,14572.5761581589
"1660","Basin","ZONE 1","Escherichia_Coli_Quanti_Tray",5.2,13,93.7603328855245,5.71750941397654,82.5542203528618,100,12676.413512033,967.447698571261,10780.2508659072,14572.5761581589
"1661","Basin","ZONE 1","Escherichia_Coli_Quanti_Tray",6.3,13,93.7603328855245,5.71750941397654,82.5542203528618,100,12676.413512033,967.447698571261,10780.2508659072,14572.5761581589
"1662","Basin","ZONE 1","Escherichia_Coli_Quanti_Tray",7.5,14,100,0,100,100,13520.0176043638,279.993943264411,12971.2395596762,14068.7956490514
"1663","Basin","ZONE 1","Escherichia_Coli_Quanti_Tray",8.6,14,100,0,100,100,13520.0176043638,279.993943264411,12971.2395596762,14068.7956490514
"1664","Basin","ZONE 1","Escherichia_Coli_Quanti_Tray",10,14,100,0,100,100,13520.0176043638,279.993943264411,12971.2395596762,14068.7956490514
"1665","Basin","ZONE 1","Escherichia_Coli_Quanti_Tray",11,14,100,0,100,100,13520.0176043638,279.993943264411,12971.2395596762,14068.7956490514
"1666","Basin","ZONE 1","Escherichia_Coli_Quanti_Tray",12.1,14,100,0,100,100,13520.0176043638,279.993943264411,12971.2395596762,14068.7956490514
"1667","Basin","ZONE 1","Escherichia_Coli_Quanti_Tray",13.4,14,100,0,100,100,13520.0176043638,279.993943264411,12971.2395596762,14068.7956490514
"1668","Basin","ZONE 1","Escherichia_Coli_Quanti_Tray",14.6,14,100,0,100,100,13520.0176043638,279.993943264411,12971.2395596762,14068.7956490514
"1669","Basin","ZONE 1","Escherichia_Coli_Quanti_Tray",15.8,14,100,0,100,100,13520.0176043638,279.993943264411,12971.2395596762,14068.7956490514
"1670","Basin","ZONE 1","Escherichia_Coli_Quanti_Tray",17.3,14,100,0,100,100,13520.0176043638,279.993943264411,12971.2395596762,14068.7956490514
"1671","Basin","ZONE 1","Escherichia_Coli_Quanti_Tray",31.1,14,100,0,100,100,13520.0176043638,279.993943264411,12971.2395596762,14068.7956490514
"1672","Basin","ZONE 1","Escherichia_Coli_Quanti_Tray",55.7,14,100,0,100,100,13520.0176043638,279.993943264411,12971.2395596762,14068.7956490514
"1673","Basin","ZONE 1","Escherichia_Coli_Quanti_Tray",276.1,14,100,0,100,100,13520.0176043638,279.993943264411,12971.2395596762,14068.7956490514
"1674","Basin","ZONE 2","Escherichia_Coli_Quanti_Tray",1,13,87.1255892456146,7.25728017364229,72.9015814795592,100,3923.82169326024,322.185244557612,3292.3502175771,4555.29316894339
"1675","Basin","ZONE 2","Escherichia_Coli_Quanti_Tray",2,14,93.6015965214898,5.14961514707028,83.5085362989901,100,4215.47765857206,224.180191809597,3776.09255657797,4654.86276056615
"1676","Basin","ZONE 2","Escherichia_Coli_Quanti_Tray",2.6,14,93.6015965214898,5.14961514707028,83.5085362989901,100,4215.47765857206,224.180191809597,3776.09255657797,4654.86276056615
"1677","Basin","ZONE 2","Escherichia_Coli_Quanti_Tray",3,14,93.6015965214898,5.14961514707028,83.5085362989901,100,4215.47765857206,224.180191809597,3776.09255657797,4654.86276056615
"1678","Basin","ZONE 2","Escherichia_Coli_Quanti_Tray",3.1,14,93.6015965214898,5.14961514707028,83.5085362989901,100,4215.47765857206,224.180191809597,3776.09255657797,4654.86276056615
"1679","Basin","ZONE 2","Escherichia_Coli_Quanti_Tray",4.1,14,93.6015965214898,5.14961514707028,83.5085362989901,100,4215.47765857206,224.180191809597,3776.09255657797,4654.86276056615
"1680","Basin","ZONE 2","Escherichia_Coli_Quanti_Tray",4.7,14,93.6015965214898,5.14961514707028,83.5085362989901,100,4215.47765857206,224.180191809597,3776.09255657797,4654.86276056615
"1681","Basin","ZONE 2","Escherichia_Coli_Quanti_Tray",5.2,15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"1682","Basin","ZONE 2","Escherichia_Coli_Quanti_Tray",6.3,15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"1683","Basin","ZONE 2","Escherichia_Coli_Quanti_Tray",7.5,15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"1684","Basin","ZONE 2","Escherichia_Coli_Quanti_Tray",8.6,15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"1685","Basin","ZONE 2","Escherichia_Coli_Quanti_Tray",10,15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"1686","Basin","ZONE 2","Escherichia_Coli_Quanti_Tray",11,15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"1687","Basin","ZONE 2","Escherichia_Coli_Quanti_Tray",12.1,15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"1688","Basin","ZONE 2","Escherichia_Coli_Quanti_Tray",13.4,15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"1689","Basin","ZONE 2","Escherichia_Coli_Quanti_Tray",14.6,15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"1690","Basin","ZONE 2","Escherichia_Coli_Quanti_Tray",15.8,15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"1691","Basin","ZONE 2","Escherichia_Coli_Quanti_Tray",17.3,15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"1692","Basin","ZONE 2","Escherichia_Coli_Quanti_Tray",31.1,15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"1693","Basin","ZONE 2","Escherichia_Coli_Quanti_Tray",55.7,15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"1694","Basin","ZONE 2","Escherichia_Coli_Quanti_Tray",276.1,15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"1695","Basin","ZONE 3","Escherichia_Coli_Quanti_Tray",1,12,81.2723480126838,8.85283511258383,63.9211100309479,98.6235859944197,87380.4545575772,10437.710064723,66922.9187496488,107837.990365505
"1696","Basin","ZONE 3","Escherichia_Coli_Quanti_Tray",2,12,81.2723480126838,8.85283511258383,63.9211100309479,98.6235859944197,87380.4545575772,10437.710064723,66922.9187496488,107837.990365505
"1697","Basin","ZONE 3","Escherichia_Coli_Quanti_Tray",2.6,12,81.2723480126838,8.85283511258383,63.9211100309479,98.6235859944197,87380.4545575772,10437.710064723,66922.9187496488,107837.990365505
"1698","Basin","ZONE 3","Escherichia_Coli_Quanti_Tray",3,13,87.3665005351887,7.96968435170631,71.7462062376919,100,93932.6193538567,9511.61338888645,75290.1996767703,112575.039030943
"1699","Basin","ZONE 3","Escherichia_Coli_Quanti_Tray",3.1,13,87.3665005351887,7.96968435170631,71.7462062376919,100,93932.6193538567,9511.61338888645,75290.1996767703,112575.039030943
"1700","Basin","ZONE 3","Escherichia_Coli_Quanti_Tray",4.1,13,87.3665005351887,7.96968435170631,71.7462062376919,100,93932.6193538567,9511.61338888645,75290.1996767703,112575.039030943
"1701","Basin","ZONE 3","Escherichia_Coli_Quanti_Tray",4.7,13,87.3665005351887,7.96968435170631,71.7462062376919,100,93932.6193538567,9511.61338888645,75290.1996767703,112575.039030943
"1702","Basin","ZONE 3","Escherichia_Coli_Quanti_Tray",5.2,14,93.9458970474004,5.51147118131841,83.1436120301859,100,101006.497148822,7310.89335699218,86677.4094743039,115335.58482334
"1703","Basin","ZONE 3","Escherichia_Coli_Quanti_Tray",6.3,14,93.9458970474004,5.51147118131841,83.1436120301859,100,101006.497148822,7310.89335699218,86677.4094743039,115335.58482334
"1704","Basin","ZONE 3","Escherichia_Coli_Quanti_Tray",7.5,14,93.9458970474004,5.51147118131841,83.1436120301859,100,101006.497148822,7310.89335699218,86677.4094743039,115335.58482334
"1705","Basin","ZONE 3","Escherichia_Coli_Quanti_Tray",8.6,14,93.9458970474004,5.51147118131841,83.1436120301859,100,101006.497148822,7310.89335699218,86677.4094743039,115335.58482334
"1706","Basin","ZONE 3","Escherichia_Coli_Quanti_Tray",10,14,93.9458970474004,5.51147118131841,83.1436120301859,100,101006.497148822,7310.89335699218,86677.4094743039,115335.58482334
"1707","Basin","ZONE 3","Escherichia_Coli_Quanti_Tray",11,15,100,0,100,100,107515.602408755,3401.38768566875,100849.005047387,114182.199770124
"1708","Basin","ZONE 3","Escherichia_Coli_Quanti_Tray",12.1,15,100,0,100,100,107515.602408755,3401.38768566875,100849.005047387,114182.199770124
"1709","Basin","ZONE 3","Escherichia_Coli_Quanti_Tray",13.4,15,100,0,100,100,107515.602408755,3401.38768566875,100849.005047387,114182.199770124
"1710","Basin","ZONE 3","Escherichia_Coli_Quanti_Tray",14.6,15,100,0,100,100,107515.602408755,3401.38768566875,100849.005047387,114182.199770124
"1711","Basin","ZONE 3","Escherichia_Coli_Quanti_Tray",15.8,15,100,0,100,100,107515.602408755,3401.38768566875,100849.005047387,114182.199770124
"1712","Basin","ZONE 3","Escherichia_Coli_Quanti_Tray",17.3,15,100,0,100,100,107515.602408755,3401.38768566875,100849.005047387,114182.199770124
"1713","Basin","ZONE 3","Escherichia_Coli_Quanti_Tray",31.1,15,100,0,100,100,107515.602408755,3401.38768566875,100849.005047387,114182.199770124
"1714","Basin","ZONE 3","Escherichia_Coli_Quanti_Tray",55.7,15,100,0,100,100,107515.602408755,3401.38768566875,100849.005047387,114182.199770124
"1715","Basin","ZONE 3","Escherichia_Coli_Quanti_Tray",276.1,15,100,0,100,100,107515.602408755,3401.38768566875,100849.005047387,114182.199770124
"1716","Basin","ZONE 4","Escherichia_Coli_Quanti_Tray",1,4,28.5350958945718,11.14201827161,6.69714136712899,50.3730504220145,9764.9595639992,3806.79732517362,2303.7739102155,17226.1452177829
"1717","Basin","ZONE 4","Escherichia_Coli_Quanti_Tray",2,7,50.089119064408,12.9558587245477,24.6961025755054,75.4821355533106,17140.934940868,4440.13129141549,8438.43752306437,25843.4323586717
"1718","Basin","ZONE 4","Escherichia_Coli_Quanti_Tray",2.6,8,57.5217269946379,12.3828647388638,33.251758081034,81.7916959082419,19684.4384273085,4270.66386695524,11314.0910579996,28054.7857966173
"1719","Basin","ZONE 4","Escherichia_Coli_Quanti_Tray",3,8,57.5217269946379,12.3828647388638,33.251758081034,81.7916959082419,19684.4384273085,4270.66386695524,11314.0910579996,28054.7857966173
"1720","Basin","ZONE 4","Escherichia_Coli_Quanti_Tray",3.1,8,57.5217269946379,12.3828647388638,33.251758081034,81.7916959082419,19684.4384273085,4270.66386695524,11314.0910579996,28054.7857966173
"1721","Basin","ZONE 4","Escherichia_Coli_Quanti_Tray",4.1,8,57.5217269946379,12.3828647388638,33.251758081034,81.7916959082419,19684.4384273085,4270.66386695524,11314.0910579996,28054.7857966173
"1722","Basin","ZONE 4","Escherichia_Coli_Quanti_Tray",4.7,8,57.5217269946379,12.3828647388638,33.251758081034,81.7916959082419,19684.4384273085,4270.66386695524,11314.0910579996,28054.7857966173
"1723","Basin","ZONE 4","Escherichia_Coli_Quanti_Tray",5.2,9,64.5377594087252,12.3733702230501,40.2863994041666,88.7891194132838,22085.3861261141,4260.1523138291,13735.6410223541,30435.1312298741
"1724","Basin","ZONE 4","Escherichia_Coli_Quanti_Tray",6.3,10,71.607719850845,11.5352569288791,48.9990317178259,94.2164079838641,24504.7884681089,3968.73663973541,16726.207590103,32283.3693461148
"1725","Basin","ZONE 4","Escherichia_Coli_Quanti_Tray",7.5,10,71.607719850845,11.5352569288791,48.9990317178259,94.2164079838641,24504.7884681089,3968.73663973541,16726.207590103,32283.3693461148
"1726","Basin","ZONE 4","Escherichia_Coli_Quanti_Tray",8.6,11,78.8440467016731,10.5642731097035,58.1384518838093,99.549641519537,26981.1228512592,3662.92710906523,19801.9176394959,34160.3280630225
"1727","Basin","ZONE 4","Escherichia_Coli_Quanti_Tray",10,12,85.8600791157604,8.77911961392938,68.6533208564897,100,29382.0705500648,3043.13219175426,23417.641054032,35346.5000460976
"1728","Basin","ZONE 4","Escherichia_Coli_Quanti_Tray",11,12,85.8600791157604,8.77911961392938,68.6533208564897,100,29382.0705500648,3043.13219175426,23417.641054032,35346.5000460976
"1729","Basin","ZONE 4","Escherichia_Coli_Quanti_Tray",12.1,13,92.9300395578802,6.25606461430625,80.6683782288845,100,31801.4728920596,2157.79072804364,27572.2807789196,36030.6650051996
"1730","Basin","ZONE 4","Escherichia_Coli_Quanti_Tray",13.4,13,92.9300395578802,6.25606461430625,80.6683782288845,100,31801.4728920596,2157.79072804364,27572.2807789196,36030.6650051996
"1731","Basin","ZONE 4","Escherichia_Coli_Quanti_Tray",14.6,13,92.9300395578802,6.25606461430625,80.6683782288845,100,31801.4728920596,2157.79072804364,27572.2807789196,36030.6650051996
"1732","Basin","ZONE 4","Escherichia_Coli_Quanti_Tray",15.8,14,100,0,100,100,34220.8752340545,129.493617726253,33967.0724070832,34474.6780610257
"1733","Basin","ZONE 4","Escherichia_Coli_Quanti_Tray",17.3,14,100,0,100,100,34220.8752340545,129.493617726253,33967.0724070832,34474.6780610257
"1734","Basin","ZONE 4","Escherichia_Coli_Quanti_Tray",31.1,14,100,0,100,100,34220.8752340545,129.493617726253,33967.0724070832,34474.6780610257
"1735","Basin","ZONE 4","Escherichia_Coli_Quanti_Tray",55.7,14,100,0,100,100,34220.8752340545,129.493617726253,33967.0724070832,34474.6780610257
"1736","Basin","ZONE 4","Escherichia_Coli_Quanti_Tray",276.1,14,100,0,100,100,34220.8752340545,129.493617726253,33967.0724070832,34474.6780610257
"1737","Basin","ZONE 5","Escherichia_Coli_Quanti_Tray",1,10,73.3969191934573,10.3198202315082,53.1704432127734,93.6233951741412,38035.09494067,6148.84604495766,25983.5781460714,50086.6117352686
"1738","Basin","ZONE 5","Escherichia_Coli_Quanti_Tray",2,10,73.3969191934573,10.3198202315082,53.1704432127734,93.6233951741412,38035.09494067,6148.84604495766,25983.5781460714,50086.6117352686
"1739","Basin","ZONE 5","Escherichia_Coli_Quanti_Tray",2.6,10,73.3969191934573,10.3198202315082,53.1704432127734,93.6233951741412,38035.09494067,6148.84604495766,25983.5781460714,50086.6117352686
"1740","Basin","ZONE 5","Escherichia_Coli_Quanti_Tray",3,11,79.3556017348596,9.04126424672212,61.6350494365746,97.0761540331447,41122.9501078083,5451.3358882921,30438.5280991252,51807.3721164915
"1741","Basin","ZONE 5","Escherichia_Coli_Quanti_Tray",3.1,11,79.3556017348596,9.04126424672212,61.6350494365746,97.0761540331447,41122.9501078083,5451.3358882921,30438.5280991252,51807.3721164915
"1742","Basin","ZONE 5","Escherichia_Coli_Quanti_Tray",4.1,12,86.6984595967286,7.62574308403853,71.7522777966577,100,44928.1002282909,4821.03674940089,35479.0418313211,54377.1586252607
"1743","Basin","ZONE 5","Escherichia_Coli_Quanti_Tray",4.7,12,86.6984595967286,7.62574308403853,71.7522777966577,100,44928.1002282909,4821.03674940089,35479.0418313211,54377.1586252607
"1744","Basin","ZONE 5","Escherichia_Coli_Quanti_Tray",5.2,12,86.6984595967286,7.62574308403853,71.7522777966577,100,44928.1002282909,4821.03674940089,35479.0418313211,54377.1586252607
"1745","Basin","ZONE 5","Escherichia_Coli_Quanti_Tray",6.3,12,86.6984595967286,7.62574308403853,71.7522777966577,100,44928.1002282909,4821.03674940089,35479.0418313211,54377.1586252607
"1746","Basin","ZONE 5","Escherichia_Coli_Quanti_Tray",7.5,14,100,0,100,100,51821.1055159118,2365.84279767608,47184.1388393832,56458.0721924404
"1747","Basin","ZONE 5","Escherichia_Coli_Quanti_Tray",8.6,14,100,0,100,100,51821.1055159118,2365.84279767608,47184.1388393832,56458.0721924404
"1748","Basin","ZONE 5","Escherichia_Coli_Quanti_Tray",10,14,100,0,100,100,51821.1055159118,2365.84279767608,47184.1388393832,56458.0721924404
"1749","Basin","ZONE 5","Escherichia_Coli_Quanti_Tray",11,14,100,0,100,100,51821.1055159118,2365.84279767608,47184.1388393832,56458.0721924404
"1750","Basin","ZONE 5","Escherichia_Coli_Quanti_Tray",12.1,14,100,0,100,100,51821.1055159118,2365.84279767608,47184.1388393832,56458.0721924404
"1751","Basin","ZONE 5","Escherichia_Coli_Quanti_Tray",13.4,14,100,0,100,100,51821.1055159118,2365.84279767608,47184.1388393832,56458.0721924404
"1752","Basin","ZONE 5","Escherichia_Coli_Quanti_Tray",14.6,14,100,0,100,100,51821.1055159118,2365.84279767608,47184.1388393832,56458.0721924404
"1753","Basin","ZONE 5","Escherichia_Coli_Quanti_Tray",15.8,14,100,0,100,100,51821.1055159118,2365.84279767608,47184.1388393832,56458.0721924404
"1754","Basin","ZONE 5","Escherichia_Coli_Quanti_Tray",17.3,14,100,0,100,100,51821.1055159118,2365.84279767608,47184.1388393832,56458.0721924404
"1755","Basin","ZONE 5","Escherichia_Coli_Quanti_Tray",31.1,14,100,0,100,100,51821.1055159118,2365.84279767608,47184.1388393832,56458.0721924404
"1756","Basin","ZONE 5","Escherichia_Coli_Quanti_Tray",55.7,14,100,0,100,100,51821.1055159118,2365.84279767608,47184.1388393832,56458.0721924404
"1757","Basin","ZONE 5","Escherichia_Coli_Quanti_Tray",276.1,14,100,0,100,100,51821.1055159118,2365.84279767608,47184.1388393832,56458.0721924404
"1758","Basin","ZONE 6","Escherichia_Coli_Quanti_Tray",1,4,99.2656258534654,0.441489649853876,98.4003220402046,100,86217.9607636747,42520.0050603534,2880.28222292123,169555.639304428
"1759","Basin","ZONE 6","Escherichia_Coli_Quanti_Tray",2,5,99.3526379140037,0.373219680983822,98.6211407809539,100,86293.5357913538,42493.9178733694,3006.98719754686,169580.084385161
"1760","Basin","ZONE 6","Escherichia_Coli_Quanti_Tray",2.6,5,99.3526379140037,0.373219680983822,98.6211407809539,100,86293.5357913538,42493.9178733694,3006.98719754686,169580.084385161
"1761","Basin","ZONE 6","Escherichia_Coli_Quanti_Tray",3,6,99.4149509378742,0.345440552195299,98.7378998967718,100,86347.6582713255,42493.9251472327,3061.09542100858,169634.221121642
"1762","Basin","ZONE 6","Escherichia_Coli_Quanti_Tray",3.1,7,99.5019629984125,0.291950847437389,98.9297498521793,100,86423.2332990046,42486.0256076142,3152.15326183435,169694.313336175
"1763","Basin","ZONE 6","Escherichia_Coli_Quanti_Tray",4.1,7,99.5019629984125,0.291950847437389,98.9297498521793,100,86423.2332990046,42486.0256076142,3152.15326183435,169694.313336175
"1764","Basin","ZONE 6","Escherichia_Coli_Quanti_Tray",4.7,8,99.5889750589508,0.209035209461603,99.1792735769053,99.9986765409964,86498.8083266837,42456.3501472687,3285.89112301526,169711.725530352
"1765","Basin","ZONE 6","Escherichia_Coli_Quanti_Tray",5.2,8,99.5889750589508,0.209035209461603,99.1792735769053,99.9986765409964,86498.8083266837,42456.3501472687,3285.89112301526,169711.725530352
"1766","Basin","ZONE 6","Escherichia_Coli_Quanti_Tray",6.3,8,99.5889750589508,0.209035209461603,99.1792735769053,99.9986765409964,86498.8083266837,42456.3501472687,3285.89112301526,169711.725530352
"1767","Basin","ZONE 6","Escherichia_Coli_Quanti_Tray",7.5,8,99.5889750589508,0.209035209461603,99.1792735769053,99.9986765409964,86498.8083266837,42456.3501472687,3285.89112301526,169711.725530352
"1768","Basin","ZONE 6","Escherichia_Coli_Quanti_Tray",8.6,8,99.5889750589508,0.209035209461603,99.1792735769053,99.9986765409964,86498.8083266837,42456.3501472687,3285.89112301526,169711.725530352
"1769","Basin","ZONE 6","Escherichia_Coli_Quanti_Tray",10,8,99.5889750589508,0.209035209461603,99.1792735769053,99.9986765409964,86498.8083266837,42456.3501472687,3285.89112301526,169711.725530352
"1770","Basin","ZONE 6","Escherichia_Coli_Quanti_Tray",11,8,99.5889750589508,0.209035209461603,99.1792735769053,99.9986765409964,86498.8083266837,42456.3501472687,3285.89112301526,169711.725530352
"1771","Basin","ZONE 6","Escherichia_Coli_Quanti_Tray",12.1,8,99.5889750589508,0.209035209461603,99.1792735769053,99.9986765409964,86498.8083266837,42456.3501472687,3285.89112301526,169711.725530352
"1772","Basin","ZONE 6","Escherichia_Coli_Quanti_Tray",13.4,10,99.705212364677,0.168191996720849,99.3755621086163,100,86599.767177023,42456.3872763576,3386.7772016776,169812.757152368
"1773","Basin","ZONE 6","Escherichia_Coli_Quanti_Tray",14.6,11,99.7631691607894,0.145684470036399,99.4776328464112,100,86650.106020205,42456.3897123249,3437.11127045139,169863.100769959
"1774","Basin","ZONE 6","Escherichia_Coli_Quanti_Tray",15.8,11,99.7631691607894,0.145684470036399,99.4776328464112,100,86650.106020205,42456.3897123249,3437.11127045139,169863.100769959
"1775","Basin","ZONE 6","Escherichia_Coli_Quanti_Tray",17.3,12,99.8254821846599,0.112134798571265,99.6057020180465,100,86704.2285001767,42456.3627347169,3491.28662556324,169917.17037479
"1776","Basin","ZONE 6","Escherichia_Coli_Quanti_Tray",31.1,13,99.8834389807722,0.0887392926003315,99.709513163262,100,86754.5673433587,42456.3565735338,3541.63754444204,169967.497142275
"1777","Basin","ZONE 6","Escherichia_Coli_Quanti_Tray",55.7,14,99.9417194903861,0.0552454827917615,99.8334403338057,100,86805.1873505161,42456.3344764982,3592.30086099333,170018.073840039
"1778","Basin","ZONE 6","Escherichia_Coli_Quanti_Tray",276.1,15,100,0,100,100,86855.8073576734,42456.314676626,3642.95967518711,170068.65504016
"1779","Combined","All Basins","Chlorophyll_A_Monochromatic",1.2,2,0.586835093378404,0.331635065171854,0,1.23682787712583,1755.35362795013,990.242861060865,0,3696.19397157733
"1780","Combined","All Basins","Chlorophyll_A_Monochromatic",1.7,3,1.85894094755884,1.10430973888013,0,4.02334826354072,5560.50374843268,3290.84654873725,0,12010.4444626056
"1781","Combined","All Basins","Chlorophyll_A_Monochromatic",1.8,5,4.3570767063198,2.22040301492249,0.0051667659075702,8.70898664673203,13032.9806277685,6590.56764606473,115.705403806747,25950.2558517303
"1782","Combined","All Basins","Chlorophyll_A_Monochromatic",2.5,6,5.17608013511243,2.31786328902778,0.633151567530433,9.71900870269443,15482.8011246278,6884.40112312859,1989.62286816868,28975.9793810869
"1783","Combined","All Basins","Chlorophyll_A_Monochromatic",2.8,7,5.48375114715136,2.32067143924713,0.935318706276247,10.0321835880265,16403.1132076841,6894.38964035635,2890.35781719963,29915.8685981686
"1784","Combined","All Basins","Chlorophyll_A_Monochromatic",3,8,5.58756302582,2.32220940293504,1.03611623150706,10.1390098201329,16713.6375098288,6899.02113861818,3191.80454955663,30235.4704701009
"1785","Combined","All Basins","Chlorophyll_A_Monochromatic",3.1,9,5.86958966615883,2.31364754094694,1.33492381298317,10.4042555193345,17557.2416021596,6872.44727080971,4087.49246572194,31026.9907385972
"1786","Combined","All Basins","Chlorophyll_A_Monochromatic",3.5,12,9.62674416407014,2.86731193437894,4.00691604024554,15.2465722878947,28795.7221448102,8449.71106953125,12234.5927687596,45356.8515208609
