"","Type","Subpopulation","Indicator","Statistic","NResp","Estimate","StdError","LCB95Pct","UCB95Pct"
"91","Basin","ZONE 2","Antimony_Sediments","5Pct",0,0.437720806643665,"",0.43760586985135,0.43783574343598
"92","Basin","ZONE 2","Antimony_Sediments","10Pct",1,0.462555708498972,"",0.24,0.470372053339292
"93","Basin","ZONE 2","Antimony_Sediments","25Pct",3,0.476868951592619,"",0.439955965276076,0.527104254796198
"94","Basin","ZONE 2","Antimony_Sediments","50Pct",7,0.553735475883472,"",0.480823273847328,0.665904304662203
"95","Basin","ZONE 2","Antimony_Sediments","75Pct",11,0.693964880131206,"",0.559970802841811,0.932386067511707
"96","Basin","ZONE 2","Antimony_Sediments","90Pct",13,0.853110210400414,"",0.703000250972775,0.94
"97","Basin","ZONE 2","Antimony_Sediments","95Pct",14,0.931145016916363,"",0.788104625936013,0.94
"98","Basin","ZONE 2","Antimony_Sediments","Mean",15,0.611141097264764,"0.0324266875041976",0.547585957618602,0.674696236910927
"99","Basin","ZONE 2","Antimony_Sediments","Variance",15,0.0224887539151477,"0.00564341982342461",0.0114278543115961,0.0335496535186993
"100","Basin","ZONE 2","Antimony_Sediments","Std. Deviation",15,0.149962508365083,"0.0188161023876905",0.113083625355792,0.186841391374375
"101","Basin","ZONE 3","Antimony_Sediments","5Pct",0,0.405738294791276,"",0.405343106374904,0.406133483207648
"102","Basin","ZONE 3","Antimony_Sediments","10Pct",1,0.410844412993082,"",0.24,0.420693106012042
"103","Basin","ZONE 3","Antimony_Sediments","25Pct",3,0.420690983040813,"",0.406269196493131,0.431924630522538
"104","Basin","ZONE 3","Antimony_Sediments","50Pct",5,0.433873951205777,"",0.421281014839143,0.460703595272711
"105","Basin","ZONE 3","Antimony_Sediments","75Pct",10,0.462086959912257,"",0.435439459507536,1.03147951813623
"106","Basin","ZONE 3","Antimony_Sediments","90Pct",12,0.735466697253859,"",0.463739169371268,1.1
"107","Basin","ZONE 3","Antimony_Sediments","95Pct",13,1.02190570697036,"",0.498810259984964,1.1
"108","Basin","ZONE 3","Antimony_Sediments","Mean",14,0.505877855519411,"0.0401956390307161",0.427095850683635,0.584659860355187
"109","Basin","ZONE 3","Antimony_Sediments","Variance",14,0.0327377737593992,"0.0208617247251409",0,0.0736260028760641
"110","Basin","ZONE 3","Antimony_Sediments","Std. Deviation",14,0.180935827738453,"0.0576495130508287",0.0679448584325573,0.293926797044349
"111","Basin","ZONE 4","Antimony_Sediments","5Pct",0,0.387072175355059,"",0.387019723800688,0.387124626909429
"112","Basin","ZONE 4","Antimony_Sediments","10Pct",1,0.434092892449451,"",0.24,0.470029267537192
"113","Basin","ZONE 4","Antimony_Sediments","25Pct",3,0.471555351689041,"",0.431684050749665,0.47934680179843
"114","Basin","ZONE 4","Antimony_Sediments","50Pct",6,0.484879633325006,"",0.472894297828674,0.944616873097238
"115","Basin","ZONE 4","Antimony_Sediments","75Pct",10,0.964690395827704,"",0.489698959971089,1.30618859248918
"116","Basin","ZONE 4","Antimony_Sediments","90Pct",11,1.26090963772998,"",0.973039769703213,1.4
"117","Basin","ZONE 4","Antimony_Sediments","95Pct",13,1.33090417136938,"",1.15545919684185,1.4
"118","Basin","ZONE 4","Antimony_Sediments","Mean",14,0.720950271650489,"0.0621980764008387",0.599044281997174,0.842856261303804
"119","Basin","ZONE 4","Antimony_Sediments","Variance",14,0.124972323022859,"0.0263695427862452",0.0732889688730309,0.176655677172688
"120","Basin","ZONE 4","Antimony_Sediments","Std. Deviation",14,0.353514247269978,"0.0372962942652022",0.280414853753374,0.426613640786582
"121","Basin","ZONE 5","Antimony_Sediments","5Pct",0,0.357475632429858,"",0.346963880751498,0.367987384108219
"122","Basin","ZONE 5","Antimony_Sediments","10Pct",1,0.39296720656789,"",0.24,0.421159959203178
"123","Basin","ZONE 5","Antimony_Sediments","25Pct",3,0.425387973775723,"",0.390025440986718,0.442954568825576
"124","Basin","ZONE 5","Antimony_Sediments","50Pct",5,0.445475889747713,"",0.428406414657864,0.453523173589117
"125","Basin","ZONE 5","Antimony_Sediments","75Pct",8,0.454477821693229,"",0.446475067932512,0.610412037270147
"126","Basin","ZONE 5","Antimony_Sediments","90Pct",8,0.459192669778029,"",0.452242317803402,0.62
"127","Basin","ZONE 5","Antimony_Sediments","95Pct",13,0.599815726778243,"",0.456738156046299,0.62
"128","Basin","ZONE 5","Antimony_Sediments","Mean",14,0.452087304095017,"0.0130690149205777",0.426472505537268,0.477702102652766
"129","Basin","ZONE 5","Antimony_Sediments","Variance",14,0.00285523404485311,"0.00184385530079971",0,0.00646912402712381
"130","Basin","ZONE 5","Antimony_Sediments","Std. Deviation",14,0.0534343900952664,"0.0172534513588755",0.0196182468228569,0.087250533367676
"131","Basin","ZONE 6","Antimony_Sediments","5Pct",1,0.24,"",0.24,0.451859634847936
"132","Basin","ZONE 6","Antimony_Sediments","10Pct",1,0.24,"",0.24,0.455471801348282
"133","Basin","ZONE 6","Antimony_Sediments","25Pct",2,0.453562404936611,"",0.24,0.508242803815796
"134","Basin","ZONE 6","Antimony_Sediments","50Pct",4,0.51216133413196,"",0.450393159889065,0.914571002158281
"135","Basin","ZONE 6","Antimony_Sediments","75Pct",6,0.901894021968099,"",0.506559876968649,1.1
"136","Basin","ZONE 6","Antimony_Sediments","90Pct",7,1.04109099732266,"",0.893133568623685,1.1
"137","Basin","ZONE 6","Antimony_Sediments","95Pct",7,1.07054549866133,"",0.907600576442218,1.1
"138","Basin","ZONE 6","Antimony_Sediments","Mean",9,0.657412619610099,"0.0856695934906396",0.489503301798258,0.825321937421939
"139","Basin","ZONE 6","Antimony_Sediments","Variance",9,0.0800788411467095,"0.0181213413621898",0.0445616647252615,0.115596017568158
