"","Type","Subpopulation","Indicator","Category","NResp","Estimate.P","StdError.P","LCB95Pct.P","UCB95Pct.P","Estimate.U","StdError.U","LCB95Pct.U","UCB95Pct.U"
"109","Basin","ZONE 3","E_Coli_Category","[0,409]",15,100,0,100,100,107473.148789064,3400.04461344486,100809.183800883,114137.113777245
"110","Basin","ZONE 3","E_Coli_Category","Total",15,100,0,100,100,107473.148789064,3400.04461344486,100809.183800883,114137.113777245
"111","Basin","ZONE 4","E_Coli_Category","[0,409]",14,100,0,100,100,34665.8661628987,131.177487143307,34408.7630125153,34922.969313282
"112","Basin","ZONE 4","E_Coli_Category","Total",14,100,0,100,100,34665.8661628987,131.177487143307,34408.7630125153,34922.969313282
"113","Basin","ZONE 5","E_Coli_Category","[0,409]",14,100,0,100,100,51843.2885665996,2366.85554354821,47204.3369446362,56482.2401885631
"114","Basin","ZONE 5","E_Coli_Category","Total",14,100,0,100,100,51843.2885665996,2366.85554354821,47204.3369446362,56482.2401885631
"115","Basin","ZONE 6","E_Coli_Category","[0,409]",15,100,0,100,100,86874.3121536675,42465.3600757266,3643.7358147183,170104.888492617
"116","Basin","ZONE 6","E_Coli_Category","Total",15,100,0,100,100,86874.3121536675,42465.3600757266,3643.7358147183,170104.888492617
"117","Combined","All Basins","pH_Category","[0,6]",15,7.13646646495359,2.77705958682865,1.69352969184776,12.5794032380594,21469.865042625,8312.9404919843,5176.80107271113,37762.9290125389
"118","Combined","All Basins","pH_Category","(6,8.5]",57,66.9981049217757,5.01602060366362,57.1668851928841,76.8293246506672,201561.974381324,44695.6779626499,113960.05530993,289163.893452719
"119","Combined","All Basins","pH_Category","(8.5,14]",16,25.8654286132707,4.82271424808203,16.4130823793018,35.3177748472397,77815.4376992768,15855.374621624,46739.4744795034,108891.40091905
"120","Combined","All Basins","pH_Category","Total",88,100,0,100,100,300847.277123226,42668.8279823353,217217.911015314,384476.643231138
"121","Basin","ZONE 1","pH_Category","[0,6]",6,37.1318984081568,10.1017616016312,17.3328094885501,56.9309873277636,5748.91601429766,1538.04395074425,2734.40526419923,8763.42676439609
"122","Basin","ZONE 1","pH_Category","(6,8.5]",8,56.9293607772241,10.8989593093452,35.5677930619399,78.2909284925083,8814.04204704002,1784.21162670876,5317.05151789323,12311.0325761868
"123","Basin","ZONE 1","pH_Category","(8.5,14]",1,5.93874081461904,5.49573795461455,0,16.7101892741334,919.460723463216,842.736817063647,0,2571.19453335388
"124","Basin","ZONE 1","pH_Category","Total",15,100,0,100,100,15482.4187848009,376.01390791525,14745.4450676008,16219.3925020009
"125","Basin","ZONE 2","pH_Category","[0,6]",7,46.5877055186111,9.54473368651313,27.8803712510191,65.295039786203,2100.28681739143,435.408357919287,1246.9021173019,2953.67151748095
"126","Basin","ZONE 2","pH_Category","(6,8.5]",7,47.0138910028788,9.37744498408455,28.6344365670673,65.3933454386902,2119.50029323031,415.312592588263,1305.50256943136,2933.49801702926
"127","Basin","ZONE 2","pH_Category","(8.5,14]",1,6.39840347851016,5.14961514707028,0,16.4914637010099,288.455555573517,232.838504938352,0,744.810639466837
"128","Basin","ZONE 2","pH_Category","Total",15,100,0,100,100,4508.24266619525,34.2417214543192,4441.13012537614,4575.35520701437
"129","Basin","ZONE 3","pH_Category","[0,6]",2,12.6735490347166,7.62583474294823,0,27.6199104829494,13620.6622109359,8157.8073028667,0,29609.6707173725
"130","Basin","ZONE 3","pH_Category","(6,8.5]",7,42.8209763163267,12.2332670118384,18.8442135598616,66.7977390727918,46021.0515893757,12268.5639866795,21975.1080334587,70066.9951452926
"131","Basin","ZONE 3","pH_Category","(8.5,14]",6,44.5054746489567,11.6917121311428,21.5901399543068,67.4208093436067,47831.4349887524,13726.9923543682,20927.024358134,74735.8456193709
"132","Basin","ZONE 3","pH_Category","Total",15,100,0,100,100,107473.148789064,3400.04461344486,100809.183800883,114137.113777245
"133","Basin","ZONE 4","pH_Category","(6,8.5]",11,78.7012309562564,10.2108186749114,58.688394100761,98.7140678117518,27282.4633918496,3568.25022958314,20288.8214540399,34276.1053296594
"134","Basin","ZONE 4","pH_Category","(8.5,14]",3,21.2987690437436,10.2108186749114,1.28593218824818,41.311605899239,7383.40277104905,3532.41281650633,460.000872168955,14306.8046699292
"135","Basin","ZONE 4","pH_Category","Total",14,100,0,100,100,34665.8661628987,131.177487143307,34408.7630125153,34922.969313282
"136","Basin","ZONE 5","pH_Category","(6,8.5]",9,58.7358667786731,12.0942342496034,35.0316032288596,82.4401303284866,30450.604906161,5271.70318826676,20118.2565199732,40782.9532923488
"137","Basin","ZONE 5","pH_Category","(8.5,14]",5,41.2641332213269,12.0942342496034,17.5598696715134,64.9683967711404,21392.6836604386,7051.25704230954,7572.47381177747,35212.8935090997
"138","Basin","ZONE 5","pH_Category","Total",14,100,0,100,100,51843.2885665996,2366.85554354821,47204.3369446362,56482.2401885631
"139","Basin","ZONE 6","pH_Category","(6,8.5]",15,100,0,100,100,86874.3121536675,42465.3600757266,3643.7358147183,170104.888492617
"140","Basin","ZONE 6","pH_Category","Total",15,100,0,100,100,86874.3121536675,42465.3600757266,3643.7358147183,170104.888492617
